Number,X,Y,Elev,Transect,Element,Type
4910,1782848.839,307436.89,-1.635,9,21,ROCK TOP
4911,1782849.026,307437.754,-1.632,9,21,ROCK TOP
4912,1782850.542,307439.349,-3.336,9,21,GS
4913,1782773.508,307476.513,-3.41,10,21,GS
4914,1782771.934,307474.887,-1.889,10,21,ROCK TOP
4915,1782770.57,307472.632,-1.66,10,21,ROCK TOP
4916,1782769.707,307471.357,-1.628,10,21,ROCK TOP
4917,1782768.698,307470.285,-1.714,10,21,ROCK TOP
4918,1782766.816,307469.322,-1.832,10,21,ROCK TOP
4919,1782765.74,307466.952,-1.891,10,21,ROCK TOP
4920,1782764.459,307465.404,-1.748,10,21,ROCK TOP
4921,1782763.451,307464.536,-1.765,10,21,ROCK TOP
4922,1782762.661,307462.305,-1.859,10,21,ROCK TOP
4923,1782761.417,307460.48,-1.919,10,21,ROCK TOP
4924,1782760.667,307457.958,-1.842,10,21,ROCK TOP
4925,1782759.493,307455.63,-1.656,10,21,ROCK TOP
4926,1782758.315,307453.004,-1.78,10,21,ROCK TOP
4927,1782757.909,307451.516,-3.183,10,21,GS
4928,1782745.907,307457.882,-3.217,11,21,GS
4929,1782746.813,307459.955,-1.962,11,21,ROCK TOP
4930,1782746.959,307462.555,-1.854,11,21,ROCK TOP
4931,1782748.093,307464.858,-1.811,11,21,ROCK TOP
4932,1782749.392,307467.395,-1.891,11,21,ROCK TOP
4933,1782750.018,307470.13,-1.92,11,21,ROCK TOP
4934,1782751.161,307471.844,-1.869,11,21,ROCK TOP
4935,1782751.535,307473.155,-1.893,11,21,ROCK TOP
4936,1782751.723,307475.975,-1.706,11,21,ROCK TOP
4937,1782753.058,307478.459,-1.851,11,21,ROCK TOP
4938,1782753.509,307481.175,-1.898,11,21,ROCK TOP
4939,1782754.539,307482.864,-1.795,11,21,ROCK TOP
4940,1782755.34,307484.627,-1.856,11,21,ROCK TOP
4941,1782756.271,307487.071,-3.423,11,21,GS
4942,1782699.957,307513.883,-3.325,12,21,GS
4943,1782698.967,307511.16,-1.878,12,21,ROCK TOP
4944,1782698.48,307509.626,-1.794,12,21,ROCK TOP
4945,1782697.56,307506.887,-1.474,12,21,ROCK TOP
4946,1782695.659,307505.708,-1.865,12,21,ROCK TOP
4947,1782694.73,307503.633,-1.889,12,21,ROCK TOP
4948,1782693.277,307503.092,-1.866,12,21,ROCK TOP
4949,1782692.478,307500.728,-1.555,12,21,ROCK TOP
4950,1782691.721,307499.547,-1.55,12,21,ROCK TOP
4951,1782691.481,307497.458,-1.635,12,21,ROCK TOP
4952,1782689.724,307496.325,-1.773,12,21,ROCK TOP
4953,1782688.637,307493.907,-1.876,12,21,ROCK TOP
4954,1782686.969,307491.982,-1.905,12,21,ROCK TOP
4955,1782685.064,307490.541,-1.676,12,21,ROCK TOP
4956,1782684.025,307488.563,-3.263,12,21,GS
4957,1782654.261,307504.368,-3.05,13,21,GS
4958,1782655.457,307505.752,-1.777,13,21,ROCK TOP
4959,1782657.193,307508.548,-1.722,13,21,ROCK TOP
4960,1782658.538,307510.633,-1.775,13,21,ROCK TOP
4961,1782659.496,307513.044,-1.495,13,21,ROCK TOP
4962,1782660.26,307514.422,-1.403,13,21,ROCK TOP
4963,1782661.143,307516.818,-1.402,13,21,ROCK TOP
4964,1782662.083,307518.598,-1.821,13,21,ROCK TOP
4965,1782663.55,307519.941,-1.621,13,21,ROCK TOP
4966,1782664.031,307521.965,-1.756,13,21,ROCK TOP
4967,1782664.865,307523.742,-1.767,13,21,ROCK TOP
4968,1782666.716,307525.902,-1.783,13,21,ROCK TOP
4969,1782667.345,307527.339,-1.604,13,21,ROCK TOP
4970,1782668.139,307528.859,-1.621,13,21,ROCK TOP
4971,1782669.766,307530.394,-3.183,13,21,GS
4972,1782585.997,307572.647,-3.19,14,21,GS
4973,1782584.444,307569.449,-1.924,14,21,ROCK TOP
4974,1782583.461,307568.648,-1.906,14,21,ROCK TOP
4975,1782581.89,307566.432,-1.687,14,21,ROCK TOP
4976,1782579.982,307564.216,-1.651,14,21,ROCK TOP
4977,1782579.304,307562.95,-1.812,14,21,ROCK TOP
4978,1782578.813,307560.895,-1.329,14,21,ROCK TOP
4979,1782577.414,307559.176,-1.881,14,21,ROCK TOP
4980,1782576.276,307556.603,-1.939,14,21,ROCK TOP
4981,1782575.111,307554.147,-1.854,14,21,ROCK TOP
4982,1782574.013,307550.762,-1.88,14,21,ROCK TOP
4983,1782572.984,307548.772,-1.866,14,21,ROCK TOP
4984,1782572.158,307546.878,-1.936,14,21,ROCK TOP
4985,1782571.908,307544.6,-3.113,14,21,GS
4986,1782565.449,307548.751,-3.112,15,21,GS
4987,1782566.474,307550.184,-1.746,15,21,ROCK TOP
4988,1782567.003,307552.812,-1.59,15,21,ROCK TOP
4989,1782567.847,307554.365,-1.863,15,21,ROCK TOP
4990,1782569.251,307556.291,-1.578,15,21,ROCK TOP
4991,1782570.935,307558.336,-1.982,15,21,ROCK TOP
4992,1782572.144,307560.782,-1.509,15,21,ROCK TOP
4993,1782573.21,307563.286,-1.884,15,21,ROCK TOP
4994,1782574.205,307565.679,-1.752,15,21,ROCK TOP
4995,1782575.997,307567.656,-1.847,15,21,ROCK TOP
4996,1782576.224,307567.574,-1.424,15,21,ROCK TOP
4997,1782576.194,307568.858,-1.611,15,21,ROCK TOP
4998,1782577.685,307571.12,-1.865,15,21,ROCK TOP
4999,1782579.13,307573.607,-1.911,15,21,ROCK TOP
5000,1782580.562,307575.469,-3.069,15,21,GS
5001,1782567.098,307578.619,-3.049,16,21,GS
5002,1782565.74,307577.006,-1.765,16,21,ROCK TOP
5003,1782564.662,307574.978,-1.825,16,21,ROCK TOP
5004,1782564.441,307573.505,-1.359,16,21,ROCK TOP
5005,1782563.801,307570.651,-1.481,16,21,ROCK TOP
5006,1782563.015,307568.151,-1.536,16,21,ROCK TOP
5007,1782561.735,307566.095,-1.825,16,21,ROCK TOP
5008,1782561.055,307563.948,-1.769,16,21,ROCK TOP
5009,1782561.184,307561.944,-1.371,16,21,ROCK TOP
5010,1782560.346,307560.83,-1.454,16,21,ROCK TOP
5011,1782558.817,307559.761,-1.699,16,21,ROCK TOP
5012,1782556.604,307557.726,-1.775,16,21,ROCK TOP
5013,1782555.076,307555.09,-1.889,16,21,ROCK TOP
5014,1782555.016,307553.377,-3.098,16,21,GS
5015,1782506.272,307579.016,-3.27,17,21,GS
5016,1782506.515,307580.391,-1.916,17,21,ROCK TOP
5017,1782508.627,307581.575,-1.815,17,21,ROCK TOP
5018,1782508.989,307584.363,-1.849,17,21,ROCK TOP
5019,1782511.222,307585.893,-1.802,17,21,ROCK TOP
5020,1782511.01,307588.192,-1.837,17,21,ROCK TOP
5021,1782512.231,307590.814,-1.865,17,21,ROCK TOP
5022,1782513.172,307594.052,-1.944,17,21,ROCK TOP
5023,1782515.331,307597.043,-1.88,17,21,ROCK TOP
5024,1782516.532,307599.663,-1.795,17,21,ROCK TOP
5025,1782518.156,307602.988,-1.917,17,21,ROCK TOP
5026,1782519.778,307605.303,-3.77,17,21,GS
5027,1782366.521,307725.652,-3.259,1,22,GS 
5028,1782367.578,307727.524,-1.895,1,22,ROCK TOP
5029,1782369.141,307729.633,-1.958,1,22,ROCK TOP
5030,1782370.605,307732.463,-1.91,1,22,ROCK TOP
5031,1782371.624,307735.186,-1.847,1,22,ROCK TOP
5032,1782373.362,307737.662,-1.872,1,22,ROCK TOP
5033,1782374.417,307739.965,-1.854,1,22,ROCK TOP
5034,1782376.14,307742.257,-1.872,1,22,ROCK TOP
5035,1782377.428,307744.538,-1.898,1,22,ROCK TOP
5036,1782378.382,307747.045,-1.877,1,22,ROCK TOP
5037,1782379.764,307748.97,-1.863,1,22,ROCK TOP
5038,1782380.408,307751.428,-1.875,1,22,ROCK TOP
5039,1782381.365,307753.246,-3.416,1,22,GS
5040,1782330.876,307776.653,-3.153,2,22,GS
5041,1782331.238,307776.71,-1.89,2,22,ROCK TOP
5042,1782329.321,307775.115,-1.791,2,22,ROCK TOP
5043,1782328.448,307772.883,-1.851,2,22,ROCK TOP
5044,1782327.025,307771.046,-1.523,2,22,ROCK TOP
5045,1782326.633,307769.383,-1.823,2,22,ROCK TOP
5046,1782325.055,307766.929,-1.848,2,22,ROCK TOP
5047,1782323.349,307764.693,-1.771,2,22,ROCK TOP
5048,1782321.863,307762,-1.833,2,22,ROCK TOP
5049,1782320.568,307760.309,-1.703,2,22,ROCK TOP
5050,1782319.248,307758.229,-1.788,2,22,ROCK TOP
5051,1782319.676,307756.26,-1.81,2,22,ROCK TOP
5052,1782318.836,307755.02,-1.824,2,22,ROCK TOP
5053,1782317.783,307751.334,-3.302,2,22,GS
5118,1782286.078,307769.096,-3.508,3,22,GS
5119,1782286.558,307769.634,-1.861,3,22,ROCK TOP
5178,1782287.488,307771.923,-1.831,3,22,ROCK TOP
5179,1782288.637,307775.094,-1.813,3,22,ROCK TOP
5202,1782289.349,307776.652,-1.827,3,22,ROCK TOP
5203,1782290.282,307778.322,-1.903,3,22,ROCK TOP
5259,1782291.66,307780.123,-1.896,3,22,ROCK TOP
5260,1782292.256,307782.503,-1.884,3,22,ROCK TOP
5279,1782292.242,307785.168,-1.888,3,22,ROCK TOP
5574,1782293.305,307787.179,-1.922,3,22,ROCK TOP
5575,1782293.574,307789.107,-1.872,3,22,ROCK TOP
5576,1782293.607,307791.246,-1.847,3,22,ROCK TOP
5577,1782294.81,307793.133,-1.867,3,22,ROCK TOP
5578,1782294.856,307795.017,-1.842,3,22,ROCK TOP
5579,1782295.13,307796.518,-1.878,3,22,ROCK TOP
5580,1782295.807,307798.186,-1.836,3,22,ROCK TOP
5581,1782295.59,307799.459,-3.45,3,22,GS
5582,1782290.026,307801.618,-3.633,4,22,GS
5583,1782288.706,307800.202,-1.894,4,22,ROCK TOP
5584,1782287.544,307797.727,-1.866,4,22,ROCK TOP
5585,1782286.792,307795.032,-1.834,4,22,ROCK TOP
5586,1782285.332,307793.291,-1.85,4,22,ROCK TOP
5587,1782284.244,307790.351,-1.77,4,22,ROCK TOP
5588,1782283.036,307788.657,-1.749,4,22,ROCK TOP
5589,1782281.727,307786.149,-1.866,4,22,ROCK TOP
5590,1782280.752,307783.244,-1.645,4,22,ROCK TOP
5591,1782279.39,307780.704,-1.659,4,22,ROCK TOP
5592,1782278.224,307777.923,-1.732,4,22,ROCK TOP
5593,1782277.46,307775.941,-1.873,4,22,ROCK TOP
5594,1782276.201,307774.113,-3.443,4,22,GS
5595,1782187.296,307822.31,-3.508,5,22,GS
5596,1782187.706,307824.43,-1.89,5,22,ROCK TOP
5597,1782188.331,307826.06,-1.88,5,22,ROCK TOP
5598,1782189.263,307828.287,-1.851,5,22,ROCK TOP
5599,1782190.891,307829.232,-1.689,5,22,ROCK TOP
5600,1782191.82,307831.178,-1.706,5,22,ROCK TOP
5601,1782192.722,307833.937,-1.928,5,22,ROCK TOP
5602,1782193.474,307835.717,-1.789,5,22,ROCK TOP
5603,1782195.152,307836.493,-1.826,5,22,ROCK TOP
5604,1782193.375,307838.838,-1.715,5,22,ROCK TOP
5605,1782196.092,307839.713,-1.837,5,22,ROCK TOP
5606,1782196.969,307840.789,-1.679,5,22,ROCK TOP
5607,1782198.092,307842.981,-1.818,5,22,ROCK TOP
5608,1782199.101,307843.623,-1.691,5,22,ROCK TOP
5609,1782199.044,307845.251,-1.731,5,22,ROCK TOP
5610,1782201.655,307847.361,-1.729,5,22,ROCK TOP
5611,1782201.549,307848.765,-3.323,5,22,GS
5612,1782166.392,307867.371,-3.402,6,22,GS
5613,1782166.194,307865.032,-1.84,6,22,ROCK TOP
5614,1782165.137,307863.047,-1.754,6,22,ROCK TOP
5615,1782162.551,307860.114,-1.803,6,22,ROCK TOP
5616,1782162.731,307858.362,-1.814,6,22,ROCK TOP
5617,1782160.501,307857.109,-1.727,6,22,ROCK TOP
5618,1782158.733,307854.747,-1.76,6,22,ROCK TOP
5619,1782157.782,307852.512,-1.612,6,22,ROCK TOP
5620,1782156.529,307851.401,-1.811,6,22,ROCK TOP
5621,1782154.635,307849.415,-1.883,6,22,ROCK TOP
5622,1782152.296,307846.602,-1.862,6,22,ROCK TOP
5623,1782151.512,307845.869,-1.892,6,22,ROCK TOP
5624,1782150.552,307844.571,-1.927,6,22,ROCK TOP
5625,1782149.835,307842.153,-3.506,6,22,GS
5626,1782104.158,307865.803,-3.131,7,22,GS
5627,1782105.608,307867.352,-1.77,7,22,ROCK TOP
5628,1782105.45,307870.056,-1.766,7,22,ROCK TOP
